Station Number,Station Name,Station Name,Station Name,Station Name of Snow,Station Name of Snow,Station Name of Snow,Latitude_Precipitation,Longitude_Precipitation,Altitude_Precipitation,Height of Anemometer,,,Latitude_Snow,Longitude_Snow,Altitude_Snow,Precipitation,Wind Speed,Temperature,Sunshine Duration,Depth of Snow Cover,,Humidity,Start Date,End Date,Old Station Number,Disconnection of Precipitation,Disconnection of Wind Speed,Disconnection of Temperature,Disconnection of Sunshine Duration,Disconnection of Depth of Snow Cover,,Disconnection of Humidity
50476,牧の原　　　　　　　,ﾏｷﾉﾊﾗ          ,MAKINOHARA                    ,　　　　　　　　　　,               ,                              ,34.785,138.138,0191,006.5,     ,      ,      ,       ,    ,1,1,1,1,0, ,0,1988-11-03,2005-10-02,50476, 0, 0, 0, 1, 0,  , 0
50476,菊川牧之原　　　　　,ｷｸｶﾞﾜﾏｷﾉﾊﾗ     ,KIKUGAWA-MAKINOHARA           ,　　　　　　　　　　,               ,                              ,34.785,138.138,0191,006.5,     ,      ,      ,       ,    ,1,1,1,1,0, ,0,2005-10-03,2006-12-11,50476, 0, 0, 0, 0, 0,  , 0
50476,菊川牧之原　　　　　,ｷｸｶﾞﾜﾏｷﾉﾊﾗ     ,KIKUGAWA-MAKINOHARA           ,　　　　　　　　　　,               ,                              ,34.785,138.138,0191,006.5,     ,      ,      ,       ,    ,1,1,1,1,0, ,0,2006-12-12,2008-12-04,50476, 0, 0, 0, 4, 0,  , 0
50476,菊川牧之原　　　　　,ｷｸｶﾞﾜﾏｷﾉﾊﾗ     ,KIKUGAWA-MAKINOHARA           ,　　　　　　　　　　,               ,                              ,34.785,138.138,0191,006.5,     ,      ,      ,       ,    ,1,1,1,1,0, ,0,2008-12-05,2020-12-07,50476, 0, 4, 4, 0, 0,  , 0
50476,菊川牧之原　　　　　,ｷｸｶﾞﾜﾏｷﾉﾊﾗ     ,KIKUGAWA-MAKINOHARA           ,　　　　　　　　　　,               ,                              ,34.785,138.138,0191,010.0,     ,      ,      ,       ,    ,1,1,1,1,0, ,0,2020-12-08,2021-03-01,50476, 0, 0, 0, 0, 0,  , 0
50476,菊川牧之原　　　　　,ｷｸｶﾞﾜﾏｷﾉﾊﾗ     ,KIKUGAWA-MAKINOHARA           ,　　　　　　　　　　,               ,                              ,34.785,138.138,0191,010.0,     ,      ,      ,       ,    ,1,1,1,2,0, ,0,2021-03-02,2021-11-23,50476, 0, 0, 0, 6, 0,  , 0
50476,菊川牧之原　　　　　,ｷｸｶﾞﾜﾏｷﾉﾊﾗ     ,KIKUGAWA-MAKINOHARA           ,　　　　　　　　　　,               ,                              ,34.785,138.138,0191,010.1,     ,      ,      ,       ,    ,1,1,1,2,0, ,1,2021-11-24,9999-99-99,50476, 0, 0, 0, 0, 0,  , 0
50477,静岡空港　　　　　　,ｼｽﾞｵｶｸｳｺｳ      ,SHIZUOKA-KUKO                 ,　　　　　　　　　　,               ,                              ,34.795,138.188,0132,009.5,     ,      ,      ,       ,    ,1,1,1,0,0, ,0,2009-06-04,2012-05-31,50477, 1, 5, 5, 1, 1,  , 1
50477,静岡空港　　　　　　,ｼｽﾞｵｶｸｳｺｳ      ,SHIZUOKA-KUKO                 ,　　　　　　　　　　,               ,                              ,34.795,138.188,0132,010.0,     ,      ,      ,       ,    ,1,1,1,0,0, ,0,2012-06-01,9999-99-99,50477, 0, 0, 0, 0, 0,  , 0
50491,松崎　　　　　　　　,ﾏﾂｻﾞｷ          ,MATSUZAKI                     ,　　　　　　　　　　,               ,                              ,34.755,138.783,0004,     ,     ,      ,      ,       ,    ,1,0,0,0,0, ,0,1974-11-01,1978-12-26,50491, 1, 1, 1, 1, 1,  , 1
50491,松崎　　　　　　　　,ﾏﾂｻﾞｷ          ,MATSUZAKI                     ,　　　　　　　　　　,               ,                              ,34.755,138.783,0004,006.5,     ,      ,      ,       ,    ,1,1,1,1,0, ,0,1978-12-27,1988-04-11,50491, 0, 0, 0, 0, 0,  , 0
50491,松崎　　　　　　　　,ﾏﾂｻﾞｷ          ,MATSUZAKI                     ,　　　　　　　　　　,               ,                              ,34.755,138.783,0004,006.5,     ,      ,      ,       ,    ,1,1,1,1,0, ,0,1988-04-12,2005-12-12,50491, 0, 0, 0, 1, 0,  , 0
50491,松崎　　　　　　　　,ﾏﾂｻﾞｷ          ,MATSUZAKI                     ,　　　　　　　　　　,               ,                              ,34.755,138.783,0004,006.5,     ,      ,      ,       ,    ,1,1,1,1,0, ,0,2005-12-13,2008-12-02,50491, 0, 0, 0, 4, 0,  , 0
50491,松崎　　　　　　　　,ﾏﾂｻﾞｷ          ,MATSUZAKI                     ,　　　　　　　　　　,               ,                              ,34.755,138.783,0004,006.5,     ,      ,      ,       ,    ,1,1,1,1,0, ,0,2008-12-03,2010-12-16,50491, 0, 4, 4, 0, 0,  , 0
50491,松崎　　　　　　　　,ﾏﾂｻﾞｷ          ,MATSUZAKI                     ,　　　　　　　　　　,               ,                              ,34.755,138.783,0004,010.0,     ,      ,      ,       ,    ,1,1,1,1,0, ,0,2010-12-17,2021-03-01,50491, 0, 0, 0, 0, 0,  , 0
50491,松崎　　　　　　　　,ﾏﾂｻﾞｷ          ,MATSUZAKI                     ,　　　　　　　　　　,               ,                              ,34.755,138.783,0004,010.0,     ,      ,      ,       ,    ,1,1,1,2,0, ,0,2021-03-02,2021-11-24,50491, 0, 0, 0, 6, 0,  , 0
50491,松崎　　　　　　　　,ﾏﾂｻﾞｷ          ,MATSUZAKI                     ,　　　　　　　　　　,               ,                              ,34.755,138.783,0004,010.0,     ,      ,      ,       ,    ,1,1,1,2,0, ,1,2021-11-25,9999-99-99,50491, 0, 0, 0, 0, 0,  , 0
50506,稲取　　　　　　　　,ｲﾅﾄﾘ           ,INATORI                       ,　　　　　　　　　　,               ,                              ,34.782,139.048,0130,     ,     ,      ,      ,       ,    ,1,0,0,0,0, ,0,1974-11-01,1978-12-26,50506, 1, 1, 1, 1, 1,  , 1
50506,稲取　　　　　　　　,ｲﾅﾄﾘ           ,INATORI                       ,　　　　　　　　　　,               ,                              ,34.782,139.048,0130,008.5,     ,      ,      ,       ,    ,1,1,1,1,0, ,0,1978-12-27,1988-08-30,50506, 0, 0, 0, 0, 0,  , 0
50506,稲取　　　　　　　　,ｲﾅﾄﾘ           ,INATORI                       ,　　　　　　　　　　,               ,                              ,34.782,139.048,0130,008.5,     ,      ,      ,       ,    ,1,1,1,1,0, ,0,1988-08-31,2008-02-21,50506, 0, 0, 0, 1, 0,  , 0
50506,稲取　　　　　　　　,ｲﾅﾄﾘ           ,INATORI                       ,　　　　　　　　　　,               ,                              ,34.782,139.048,0130,008.5,     ,      ,      ,       ,    ,1,1,1,1,0, ,0,2008-02-22,2008-03-25,50506, 0, 0, 0, 4, 0,  , 0
50506,稲取　　　　　　　　,ｲﾅﾄﾘ           ,INATORI                       ,　　　　　　　　　　,               ,                              ,34.782,139.048,0130,008.5,     ,      ,      ,       ,    ,1,1,1,1,0, ,0,2008-03-26,2021-03-01,50506, 0, 4, 4, 0, 0,  , 0
50506,稲取　　　　　　　　,ｲﾅﾄﾘ           ,INATORI                       ,　　　　　　　　　　,               ,                              ,34.782,139.048,0130,008.5,     ,      ,      ,       ,    ,1,1,1,2,0, ,0,2021-03-02,2022-06-30,50506, 0, 0, 0, 6, 0,  , 0
50506,稲取　　　　　　　　,ｲﾅﾄﾘ           ,INATORI                       ,　　　　　　　　　　,               ,                              ,34.782,139.048,0130,010.2,     ,      ,      ,       ,    ,1,1,1,2,0, ,0,2022-07-01,2023-05-21,50506, 0, 0, 0, 0, 0,  , 0
50506,稲取　　　　　　　　,ｲﾅﾄﾘ           ,INATORI                       ,　　　　　　　　　　,               ,                              ,34.782,139.048,0130,010.0,     ,      ,      ,       ,    ,1,1,1,2,0, ,1,2023-05-22,9999-99-99,50506, 0, 0, 0, 0, 0,  , 0
50536,福田　　　　　　　　,ﾌｸﾃﾞ           ,FUKUDE                        ,　　　　　　　　　　,               ,                              ,34.668,137.902,0003,006.5,     ,      ,      ,       ,    ,1,1,1,1,0, ,0,1978-01-19,1986-11-09,50536, 1, 1, 1, 1, 1,  , 1
50536,福田　　　　　　　　,ﾌｸﾃﾞ           ,FUKUDE                        ,　　　　　　　　　　,               ,                              ,34.668,137.902,0003,006.5,     ,      ,      ,       ,    ,1,1,1,1,0, ,0,1986-11-10,2005-07-06,50536, 0, 0, 0, 1, 0,  , 0
50536,磐田　　　　　　　　,ｲﾜﾀ            ,IWATA                         ,　　　　　　　　　　,               ,                              ,34.668,137.902,0003,006.5,     ,      ,      ,       ,    ,1,1,1,1,0, ,0,2005-07-07,2008-03-17,50536, 0, 0, 0, 0, 0,  , 0
50536,磐田　　　　　　　　,ｲﾜﾀ            ,IWATA                         ,　　　　　　　　　　,               ,                              ,34.668,137.902,0003,006.5,     ,      ,      ,       ,    ,1,1,1,1,0, ,0,2008-03-18,2008-03-25,50536, 0, 0, 0, 4, 0,  , 0
50536,磐田　　　　　　　　,ｲﾜﾀ            ,IWATA                         ,　　　　　　　　　　,               ,                              ,34.668,137.902,0003,006.5,     ,      ,      ,       ,    ,1,1,1,1,0, ,0,2008-03-26,2009-01-26,50536, 0, 4, 4, 0, 0,  , 0
50536,磐田　　　　　　　　,ｲﾜﾀ            ,IWATA                         ,　　　　　　　　　　,               ,                              ,34.692,137.880,0001,010.0,     ,      ,      ,       ,    ,1,1,1,1,0, ,0,2009-01-27,2021-03-01,50536, 0, 0, 0, 0, 0,  , 0
50536,磐田　　　　　　　　,ｲﾜﾀ            ,IWATA                         ,　　　　　　　　　　,               ,                              ,34.692,137.880,0001,010.0,     ,      ,      ,       ,    ,1,1,1,2,0, ,0,2021-03-02,2023-05-09,50536, 0, 0, 0, 6, 0,  , 0
50536,磐田　　　　　　　　,ｲﾜﾀ            ,IWATA                         ,　　　　　　　　　　,               ,                              ,34.692,137.880,0001,010.2,     ,      ,      ,       ,    ,1,1,1,2,0, ,1,2023-05-10,9999-99-99,50536, 0, 0, 0, 0, 0,  , 0
50551,御前崎　　　　　　　,ｵﾏｴｻﾞｷ         ,OMAEZAKI                      ,　　　　　　　　　　,               ,                              ,34.603,138.212,0045,     ,     ,      ,      ,       ,    ,1,0,0,0,0, ,0,1974-11-01,1975-12-10,50551, 1, 1, 1, 1, 1,  , 1
50551,御前崎　　　　　　　,ｵﾏｴｻﾞｷ         ,OMAEZAKI                      ,　　　　　　　　　　,               ,                              ,34.603,138.212,0045,016.3,     ,      ,      ,       ,    ,1,1,1,1,0, ,0,1975-12-11,1985-12-31,50551, 0, 0, 0, 0, 0,  , 0
50551,御前崎　　　　　　　,ｵﾏｴｻﾞｷ         ,OMAEZAKI                      ,　　　　　　　　　　,               ,                              ,34.603,138.212,0045,016.3,     ,      ,      ,       ,    ,1,1,1,1,0, ,0,1986-01-01,2008-03-25,50551, 0, 0, 0, 1, 0,  , 0
50551,御前崎　　　　　　　,ｵﾏｴｻﾞｷ         ,OMAEZAKI                      ,　　　　　　　　　　,               ,                              ,34.603,138.212,0045,016.3,     ,      ,      ,       ,    ,1,1,1,1,0, ,0,2008-03-26,2011-08-03,50551, 0, 4, 4, 0, 0,  , 0
50551,御前崎　　　　　　　,ｵﾏｴｻﾞｷ         ,OMAEZAKI                      ,　　　　　　　　　　,               ,                              ,34.603,138.212,0045,015.8,     ,      ,      ,       ,    ,1,1,1,1,0, ,0,2011-08-04,2018-10-17,50551, 0, 0, 0, 0, 0,  , 0
50551,御前崎　　　　　　　,ｵﾏｴｻﾞｷ         ,OMAEZAKI                      ,　　　　　　　　　　,               ,                              ,34.603,138.213,0045,015.8,     ,      ,      ,       ,    ,1,1,1,1,0, ,0,2018-10-18,2018-12-18,50551, 0, 0, 0, 0, 0,  , 0
50551,御前崎　　　　　　　,ｵﾏｴｻﾞｷ         ,OMAEZAKI                      ,　　　　　　　　　　,               ,                              ,34.603,138.213,0045,016.0,     ,      ,      ,       ,    ,1,1,1,1,0, ,0,2018-12-19,2021-03-01,50551, 0, 0, 0, 0, 0,  , 0
50551,御前崎　　　　　　　,ｵﾏｴｻﾞｷ         ,OMAEZAKI                      ,　　　　　　　　　　,               ,                              ,34.603,138.213,0045,016.0,     ,      ,      ,       ,    ,1,1,1,1,0, ,1,2021-03-02,9999-99-99,50551, 0, 0, 0, 0, 0,  , 0
50561,石廊崎　　　　　　　,ｲﾛｳｻﾞｷ         ,IROZAKI                       ,　　　　　　　　　　,               ,                              ,34.603,138.842,0055,     ,     ,      ,      ,       ,    ,1,0,0,0,0, ,0,1974-11-01,1975-03-25,50561, 1, 1, 1, 1, 1,  , 1
50561,石廊崎　　　　　　　,ｲﾛｳｻﾞｷ         ,IROZAKI                       ,　　　　　　　　　　,               ,                              ,34.603,138.842,0055,012.4,     ,      ,      ,       ,    ,1,1,1,1,0, ,0,1975-03-26,1986-12-31,50561, 0, 0, 0, 0, 0,  , 0
50561,石廊崎　　　　　　　,ｲﾛｳｻﾞｷ         ,IROZAKI                       ,　　　　　　　　　　,               ,                              ,34.603,138.842,0055,012.4,     ,      ,      ,       ,    ,1,1,1,1,0, ,0,1987-01-01,2002-01-07,50561, 0, 0, 0, 1, 0,  , 0
50561,石廊崎　　　　　　　,ｲﾛｳｻﾞｷ         ,IROZAKI                       ,　　　　　　　　　　,               ,                              ,34.603,138.842,0055,012.3,     ,      ,      ,       ,    ,1,1,1,1,0, ,0,2002-01-08,2008-03-25,50561, 0, 0, 0, 0, 0,  , 0
50561,石廊崎　　　　　　　,ｲﾛｳｻﾞｷ         ,IROZAKI                       ,　　　　　　　　　　,               ,                              ,34.603,138.842,0055,012.3,     ,      ,      ,       ,    ,1,1,1,1,0, ,0,2008-03-26,2014-03-18,50561, 0, 4, 4, 0, 0,  , 0
50561,石廊崎　　　　　　　,ｲﾛｳｻﾞｷ         ,IROZAKI                       ,　　　　　　　　　　,               ,                              ,34.603,138.842,0052,015.0,     ,      ,      ,       ,    ,1,1,1,1,0, ,0,2014-03-19,2021-03-01,50561, 0, 0, 0, 0, 0,  , 0
50561,石廊崎　　　　　　　,ｲﾛｳｻﾞｷ         ,IROZAKI                       ,　　　　　　　　　　,               ,                              ,34.603,138.842,0052,015.0,     ,      ,      ,       ,    ,1,1,1,1,0, ,1,2021-03-02,9999-99-99,50561, 0, 0, 0, 0, 0,  , 0
51011,一宮　　　　　　　　,ｲﾁﾉﾐﾔ          ,ICHINOMIYA                    ,　　　　　　　　　　,               ,                              ,35.333,136.803,0010,     ,     ,      ,      ,       ,    ,1,0,0,0,0, ,0,1974-11-01,2002-03-31,51011, 1, 1, 1, 1, 1,  , 1
51011,一宮　　　　　　　　,ｲﾁﾉﾐﾔ          ,ICHINOMIYA                    ,　　　　　　　　　　,               ,                              ,35.298,136.853,0011,     ,     ,      ,      ,       ,    ,1,0,0,0,0, ,0,2002-04-01,9999-99-99,51011, 0, 0, 0, 0, 0,  , 0
51031,八開　　　　　　　　,ﾊﾁｶｲ           ,HACHIKAI                      ,　　　　　　　　　　,               ,                              ,35.217,136.698,0005,006.5,     ,      ,      ,       ,    ,1,1,1,1,0, ,0,1979-01-11,1987-11-09,51031, 1, 1, 1, 1, 1,  , 1
51031,八開　　　　　　　　,ﾊﾁｶｲ           ,HACHIKAI                      ,　　　　　　　　　　,               ,                              ,35.217,136.698,0005,006.5,     ,      ,      ,       ,    ,1,1,1,1,0, ,0,1987-11-10,2005-03-31,51031, 0, 0, 0, 1, 0,  , 0
51031,愛西　　　　　　　　,ｱｲｻｲ           ,AISAI                         ,　　　　　　　　　　,               ,                              ,35.217,136.698,0005,006.5,     ,      ,      ,       ,    ,1,1,1,1,0, ,0,2005-04-01,2007-01-16,51031, 0, 0, 0, 0, 0,  , 0
51031,愛西　　　　　　　　,ｱｲｻｲ           ,AISAI                         ,　　　　　　　　　　,               ,                              ,35.217,136.698,0005,010.4,     ,      ,      ,       ,    ,1,1,1,1,0, ,0,2007-01-17,2008-12-09,51031, 0, 0, 0, 4, 0,  , 0
51031,愛西　　　　　　　　,ｱｲｻｲ           ,AISAI                         ,　　　　　　　　　　,               ,                              ,35.217,136.698,0005,010.4,     ,      ,      ,       ,    ,1,1,1,1,0, ,0,2008-12-10,2021-03-01,51031, 0, 4, 4, 0, 0,  , 0
51031,愛西　　　　　　　　,ｱｲｻｲ           ,AISAI                         ,　　　　　　　　　　,               ,                              ,35.217,136.698,0005,010.4,     ,      ,      ,       ,    ,1,1,1,2,0, ,0,2021-03-02,2023-04-17,51031, 0, 0, 0, 6, 0,  , 0
51031,愛西　　　　　　　　,ｱｲｻｲ           ,AISAI                         ,　　　　　　　　　　,               ,                              ,35.217,136.698,0005,010.3,     ,      ,      ,       ,    ,1,1,1,2,0, ,1,2023-04-18,9999-99-99,51031, 0, 0, 0, 0, 0,  , 0
